relative_path,size_bytes,sha256
01_EVIDENCE\Indian\Jubilant_Pharmova\842d0cbbd3405c4f__Jubilant_Pharmova_yfinance_annual_income.csv,4100,842d0cbbd3405c4f5322726fafa010a0f516d8c1eeeb6af41191349cc199682b
01_EVIDENCE\Indian\Jubilant_Pharmova\9190a2ff284ba64e__Jubilant_Pharmova_JUBLPHARMA_NS_monthly_derived.csv,30312,9190a2ff284ba64e26c5765a0e01941ba4e16984f4c637a29ddadf6786dadafe
01_EVIDENCE\Indian\Jubilant_Pharmova\989d2b6e782c754a__Jubilant_Pharmova_Balance.xlsx,3278,989d2b6e782c754aceba72dd3f5d8d2eaa1706465e1458f631aa6c341440245f
01_EVIDENCE\Indian\Jubilant_Pharmova\c6c799853d541ad5__22Entities_Report_08-16-2026083756010.xlsx,43750,c6c799853d541ad5214fa418511ac2d18da18e0f79f3ea32d6dda1f4f9769ff4
01_EVIDENCE\Indian\Jubilant_Pharmova\c8b9dcfed1dd7e8b__Jubilant_Pharmova_Cash_Flow_YTD.csv,6068,c8b9dcfed1dd7e8bb80bc6a16780dde97e6fc938b4e7800486c59b6a8c17380a
01_EVIDENCE\Indian\Jubilant_Pharmova\d5e54bea60664a88__Jubilant_Pharmova_Balance_Sheet_Quarters.csv,15533,d5e54bea60664a88cc2c231ea6069b20e5e6db9dd52b636ff968dd23d95d8971
01_EVIDENCE\Indian\Jubilant_Pharmova\d995b83d47187af8__Jubilant_Pharmova_Balance_Sheet_Years.csv,9941,d995b83d47187af8766bdf10c67fa570845c995e296f790e821ac18a08386c6a
01_EVIDENCE\Indian\Jubilant_Pharmova\e4dba4fdea217eef__Jubilant_Pharmova_annual_direct.csv,2039,e4dba4fdea217eef8f1c9a422f5845aea0d0d5ccf221973399e42e53ece005c6
01_EVIDENCE\Indian\Jubilant_Pharmova\ea9151f1ac708abb__22Entities_Report_08-16-2026091001928.xlsx,15796,ea9151f1ac708abb3b7ad8ce443684b7b49113063848ba044017b06d303f05cc
01_EVIDENCE\Indian\Lupin\015c8ed3986bd648__Lupin_monthly_direct.csv,17309,015c8ed3986bd648ee568e2a03deb99f89cf07becaab822bbc98cedf16473c81
01_EVIDENCE\Indian\Lupin\086af349d9be6284__22Entities_Report_08-16-2026083755774.xlsx,40755,086af349d9be6284532420557ed52ec551d410b2aef04c6504cdfb75387637fd
01_EVIDENCE\Indian\Lupin\12fb995a1a73de64__Lupin_Balance.xlsx,3278,12fb995a1a73de648c4f3d751f18bcef04cefb9be53b38d1153135ab88de9055
01_EVIDENCE\Indian\Lupin\2f106ad826a01930__Lupin_LUPIN_NS_weekly_derived.csv,120007,2f106ad826a01930be72f1923f33f755f74a2483358547ad9def2e2d5da59707
01_EVIDENCE\Indian\Lupin\372175798f3c0fe2__Lupin_yfinance_annual_income.csv,4119,372175798f3c0fe2b6c4843cc59327d07d3ed4018141017ac1381b8690d1d2d6
01_EVIDENCE\Indian\Lupin\40817b5401ea2561__Lupin_Cash_Flow_Years.csv,10973,40817b5401ea25611f4cd062e7c8f3ef3e3815a3d2831d4eec58562282a5295a
01_EVIDENCE\Indian\Lupin\4cee8e339381b256__Lupin_Balance_Sheet_Quarters.csv,12601,4cee8e339381b2568e6f1b4efe0dfff34e766b8b4ea3f60f47f461c216d40f7e
01_EVIDENCE\Indian\Lupin\52b224c37589398b__Lupin_annual_direct.csv,1597,52b224c37589398baca0682f9461e331d6d3709991cd125333321127a0984796
01_EVIDENCE\Indian\Lupin\59251be6f78c1e4f__Lupin.xlsx,454416,59251be6f78c1e4fab43b584745c04b1f846352bdbdf92eb973a594ec9cf6292
01_EVIDENCE\Indian\Lupin\5de18620c7063b35__Lupin_Balance_Sheet_Years.csv,7169,5de18620c7063b352033c9ced591d15980d918989a8fe101aac00e469cb80899
01_EVIDENCE\Indian\Lupin\6475bc8766197586__Lupin_Income.xlsx,3279,6475bc876619758606825d618f4cb8b104095ba15f9cfa73de14e9f50d1f48d1
01_EVIDENCE\Indian\Lupin\6a20ced5c1f1afb4__Lupin_Income_Statement_Quarters.csv,13635,6a20ced5c1f1afb495e8a5b3bc81115ed85655c38b7c1a1c9deca7d0b18f81a6
01_EVIDENCE\Indian\Lupin\8549ead4a7463575__22Entities_Report_08-16-2026091001850.xlsx,17159,8549ead4a7463575005b61872634cff0b3ac8cccc88c314417d1449390ab681a
01_EVIDENCE\Indian\Lupin\8bb31c3ca0d104b4__22Entities_Report_08-16-2026082729759.xlsx,34376,8bb31c3ca0d104b45b6b8cd45db6d8f9f09d8843397627a6afed831091858b03
01_EVIDENCE\Indian\Lupin\9db888160603c861__Lupin_Cash_Flow_YTD.csv,7662,9db888160603c861a97c543313fc47e9cb525009382080bcb4ce9df20ba99477
01_EVIDENCE\Indian\Lupin\a17294c5d2b4721f__Lupin_Cashflow.xlsx,3278,a17294c5d2b4721ff272c27df48cd729bb52ba4a45e509e6d37b020de5c5dd74
01_EVIDENCE\Indian\Lupin\aa8e5a9ee2bb4c01__Lupin_daily.csv,375568,aa8e5a9ee2bb4c01735aab7353e5c9c2b9c33902115364223a8ce04238c0f7ed
01_EVIDENCE\Indian\Lupin\bd1f81958c90ddab__Lupin_LUPIN_NS_daily.csv,730204,bd1f81958c90ddab9d580da9baa14f0254b0c1e487b712c35731ed22c44c4c53
01_EVIDENCE\Indian\Lupin\c3bea8d5c61f2662__Lupin_LUPIN_NS_monthly_derived.csv,27989,c3bea8d5c61f2662287eb3a30d2306aecb0913c4dd67ed380d44799e04b630e5
01_EVIDENCE\Indian\Lupin\de8663b32598e312__Lupin_weekly_derived.csv,74074,de8663b32598e312b644154066305e510741a908fd7c7ccaa80b47431d5a3c39
01_EVIDENCE\Indian\Lupin\e137c784ce45a070__22Entities_Report_08-16-2026090001869.xlsx,21189,e137c784ce45a0705ecd0edc9ccd0360d7ea8305170e2ef404300c99fbec9d0a
01_EVIDENCE\Indian\Marksans_Pharma\09eb31bcfb70e2f1__22Entities_Report_08-16-2026082730115.xlsx,32782,09eb31bcfb70e2f1f139277dd87a52e521c287d11ef2bd4eebe5da4efabee55a
01_EVIDENCE\Indian\Marksans_Pharma\10ff28ed0ea6efcf__Marksans_Pharma_yfinance_annual_income.csv,3941,10ff28ed0ea6efcfe60a072b0946967cd103d4c6729b31389d007cc8994ec678
01_EVIDENCE\Indian\Marksans_Pharma\211cd20e4719e233__Marksans_Pharma_MARKSANS_NS_monthly_derived.csv,28752,211cd20e4719e233648bb6f556cd1bc565270beb38a3882f4bf5cda23c8495d7
01_EVIDENCE\Indian\Marksans_Pharma\3833d370c185b751__Marksans_Pharma_MARKSANS_NS_weekly_derived.csv,123889,3833d370c185b7518c5a4f3ec87ad8d427294bae08907d6c32a311826f60b894
01_EVIDENCE\Indian\Marksans_Pharma\3e7a9a7e0d8890dd__Marksans_Pharma_Balance_Sheet_Years.csv,7075,3e7a9a7e0d8890dd5752d24d71058caed3bd718584b801def171d08008017b22
01_EVIDENCE\Indian\Marksans_Pharma\3e88903955d5b662__Marksans_Pharma_daily.csv,233766,3e88903955d5b662cc38bce0f5ca923b3891a82df2fc873a5df3e9160e1706de
01_EVIDENCE\Indian\Marksans_Pharma\555bddd150a892e5__Marksans_Pharma_Cash_Flow_YTD.csv,7349,555bddd150a892e52c3ba8df2c7ef2e6000d9f081ede7c859948f80bbe5ce185
01_EVIDENCE\Indian\Marksans_Pharma\7400f7c4f64f0183__Marksans_Pharma_Cash_Flow_Years.csv,9449,7400f7c4f64f0183008804d201165fc63119ff17468310513c92e953074732c8
01_EVIDENCE\Indian\Marksans_Pharma\7fb95ab4b7d30b91__Marksans_Pharma_weekly_derived.csv,49855,7fb95ab4b7d30b9153b43bb75cbe1824ca22b70d5f7b63e35c39a507bedcf21d
01_EVIDENCE\Indian\Marksans_Pharma\8557d470233fa587__22Entities_Report_08-16-2026090001990.xlsx,19719,8557d470233fa587ff1385c5154fde0f65f10764f478f678d13ed9775f168383
01_EVIDENCE\Indian\Marksans_Pharma\8c0f595ab7d24361__Marksans_Pharma_Income_Statement_Quarters.csv,12125,8c0f595ab7d24361e1c060951ad6f9adb9f0d650860965662f0535a00ec16226
01_EVIDENCE\Indian\Marksans_Pharma\9ffb6527adee3864__22Entities_Report_08-16-2026083756063.xlsx,38615,9ffb6527adee38649eb52679faf3937e4bad7c55cebb91dc4defac46380e83b6
01_EVIDENCE\Indian\Marksans_Pharma\a3fa22eb30c19693__Marksans_Pharma_monthly_derived.csv,11616,a3fa22eb30c19693207e4167ce849c34e6db382570ca2d593d9dfae449cf10a6
01_EVIDENCE\Indian\Marksans_Pharma\a4ef3a58c2e211d7__Marksans_Pharma_MARKSANS_NS_daily.csv,742270,a4ef3a58c2e211d730f583f442fcaedc4d8463ecfa5e96681dc0539582fc38ad
01_EVIDENCE\Indian\Marksans_Pharma\b00377a93c293c92__Marksans_Pharma_Balance_Sheet_Quarters.csv,11372,b00377a93c293c929bcfd7c17caed6590e4a3c0604683794fc961c9b7887db92
01_EVIDENCE\Indian\Marksans_Pharma\d79e26ea695a8d8a__22Entities_Report_08-16-2026091001952.xlsx,17100,d79e26ea695a8d8aaa1cd605c78737ef45239214078416915c74c776f48ad6a7
01_EVIDENCE\Indian\Marksans_Pharma\e17fffcd9c4f2416__Marksans_Pharma_yahoo_adjusted_close_supplement.csv,604661,e17fffcd9c4f2416cd2592661120187616f4d7c29596ec1b307c218b8d5ed3ad
01_EVIDENCE\Indian\Natco_Pharma\021e9e62d786980d__Natco_Pharma.xlsx,455552,021e9e62d786980daa788b88cc02a088f06199d1ef4ef49c5b71095a49d752ce
01_EVIDENCE\Indian\Natco_Pharma\05a97c67ea58a15e__22Entities_Report_08-16-2026091001869.xlsx,17438,05a97c67ea58a15e31ae8b700b366c08d5629290fe7bf5507f85cdc1a4ee88aa
01_EVIDENCE\Indian\Natco_Pharma\0ab0488b5039e066__Natco_Pharma_weekly_derived.csv,82110,0ab0488b5039e066e210cd0e6d544cd36346792cb1a0bfb1932849a6bc19f503
01_EVIDENCE\Indian\Natco_Pharma\181162719a637db5__Natco_Pharma_NATCOPHARM_NS_weekly_derived.csv,155409,181162719a637db5f36b91793fee11c6f876dcafc1b4f3191cd63dd375cf0ebc
01_EVIDENCE\Indian\Natco_Pharma\20bdc22c1611b8ce__Natco_Pharma_Balance_Sheet_Years.csv,6672,20bdc22c1611b8ce3993ea7d57d25739effc2c3607f6f660a04155180ea4f317
01_EVIDENCE\Indian\Natco_Pharma\24528991ff77fbfd__Natco_Pharma_Balance_Sheet_Quarters.csv,11016,24528991ff77fbfdc5ea9d96df36e261be7aa5f55fdc90b34900e6d499a54e11
01_EVIDENCE\Indian\Natco_Pharma\27afd4136d922329__Natco_Pharma_NATCOPHARM_NS_monthly_derived.csv,36075,27afd4136d922329f1b47671d40498c14ccd6149e5de7f3f41ad960580d36e9c
01_EVIDENCE\Indian\Natco_Pharma\2990ae9361f46822__Natco_Pharma_monthly_direct.csv,18988,2990ae9361f468229a9c3d58f48ab07ced4abd664333142313e8891f5ca0a8ac
01_EVIDENCE\Indian\Natco_Pharma\385d713edef0c78b__Natco_Pharma_NATCOPHARM_NS_daily.csv,942276,385d713edef0c78bf4a27ee64c6bd02c5a28b715bc7777908ca48aba09ac971d
01_EVIDENCE\Indian\Natco_Pharma\4c483940b025b0dc__Natco_Pharma_yfinance_annual_income.csv,4017,4c483940b025b0dc4f39a5f14b32a31be7239491feb600ff831835c57b8c3ef4
01_EVIDENCE\Indian\Natco_Pharma\50cc9feb8f7fd345__Natco_Pharma_Cash_Flow_YTD.csv,6873,50cc9feb8f7fd345c448666cd8c2fe5edecc5b22231bd1c2575d4165ea31b636
01_EVIDENCE\Indian\Natco_Pharma\733fed9ff938e062__Natco_Pharma_daily.csv,414315,733fed9ff938e0622734db2c4b619b547d58ba3af58e7443bbceca3b1ef937a9
01_EVIDENCE\Indian\Natco_Pharma\854f3bf68aafde82__Natco_Pharma_Cashflow.xlsx,3279,854f3bf68aafde82d5a714c56b1251deaff22375410872b28558668af4cc89c9
01_EVIDENCE\Indian\Natco_Pharma\8debba82385d4fc8__22Entities_Report_08-16-2026083755820.xlsx,38665,8debba82385d4fc8518781e5740d0b24f4114fb929d63e2684662bb8d7479f46
01_EVIDENCE\Indian\Natco_Pharma\8fc1e584090c0f8e__Natco_Pharma_Cash_Flow_Years.csv,9350,8fc1e584090c0f8e21d0afbcd888d6653cde53bd594f461b6499ba38489553d2
01_EVIDENCE\Indian\Natco_Pharma\cbfc5b0d3f3c16ca__Natco_Pharma_Income_Statement_Quarters.csv,10419,cbfc5b0d3f3c16caef954656a504eb5455b174dfd64a28adbdddb23872743ede
01_EVIDENCE\Indian\Natco_Pharma\e34a268f45f7294a__Natco_Pharma_Income.xlsx,3279,e34a268f45f7294a850b5cb033e61d7997aa079c553a8efffdaf76c03bec6815
01_EVIDENCE\Indian\Natco_Pharma\e39f623a16f5a399__Natco_Pharma_annual_direct.csv,1803,e39f623a16f5a3993c8afd76d97d670a0b50827bd590d828b92c058ef494a39d
01_EVIDENCE\Indian\Natco_Pharma\e56b2cbf869a3bf5__22Entities_Report_08-16-2026090001889.xlsx,20769,e56b2cbf869a3bf5d3698e0b2caa05f5d23cd1f8bbb9530563fe5b7caa0fa3cb
01_EVIDENCE\Indian\Natco_Pharma\eeb92f98c25921d1__22Entities_Report_08-16-2026082729808.xlsx,31791,eeb92f98c25921d1a92f4a8441794915e09b5ef4363e7d1501e5d8936feb86f8
01_EVIDENCE\Indian\Natco_Pharma\f39ca025d04840c9__Natco_Pharma_Balance.xlsx,3278,f39ca025d04840c933695a84b668d52de6044b00096b67a6e3c228e2de76af15
01_EVIDENCE\Indian\Strides_Pharma_Science\0a4b3951d2224392__Strides_Pharma_Science_monthly_derived.csv,12426,0a4b3951d2224392981b65c0d0f7b3bcc6c885e7d9cef33a11e2ee060975f0a8
01_EVIDENCE\Indian\Strides_Pharma_Science\0fd46445e525cdb4__Strides_Pharma_Science_daily.csv,250132,0fd46445e525cdb41d10ee5f30b63b88a71774df1ac8f093795975027a7e8131
01_EVIDENCE\Indian\Strides_Pharma_Science\522ba667cc452604__22Entities_Report_08-16-2026082729955.xlsx,40633,522ba667cc452604728d82064b46e1a38554b7cf98fa32c94fc7c15c7f9c3125
01_EVIDENCE\Indian\Strides_Pharma_Science\527b0003b6deccf3__Strides_Pharma_Science_Income_Statement_Quarters.csv,15757,527b0003b6deccf3dda7be07b651c43a1c7f96be09475395f20896bf2f22cdcd
01_EVIDENCE\Indian\Strides_Pharma_Science\593ae9fbf6cda18a__Strides_Pharma_Science_yahoo_adjusted_close_supplement.csv,596790,593ae9fbf6cda18a555ff754b850311b61f4203cb1db8eae401b4016cc0ee526
01_EVIDENCE\Indian\Strides_Pharma_Science\8993f66d74723fd2__Strides_Pharma_Science_STAR_NS_daily.csv,754460,8993f66d74723fd23853267deacabe1d1ac6ef44d69d8656354e9f9bf322e2ba
01_EVIDENCE\Indian\Strides_Pharma_Science\93d27323b4c72208__Strides_Pharma_Science_STAR_NS_weekly_derived.csv,126578,93d27323b4c722084af97f8fd0b33fc568905690041d0b9ad4914ecb8b0eb127
01_EVIDENCE\Indian\Strides_Pharma_Science\a2520ff6f953fb1e__22Entities_Report_08-16-2026090001950.xlsx,27286,a2520ff6f953fb1e6e6443458863f1ef4e61fc56b5c8d2427610778b958f7627
01_EVIDENCE\Indian\Strides_Pharma_Science\bc6c334e3df57cd0__Strides_Pharma_Science_Cash_Flow_Years.csv,16889,bc6c334e3df57cd0eb560cb654493789a4065e3dbdc21d0e14e8a667e3b70251
01_EVIDENCE\Indian\Strides_Pharma_Science\bf18570ea301e243__22Entities_Report_08-16-2026083755948.xlsx,46786,bf18570ea301e2439f9d4e9e17d5d119e85a80c28f9c7f7472a9d6792bf62f92
01_EVIDENCE\Indian\Strides_Pharma_Science\c937defbc28b55da__Strides_Pharma_Science_Balance_Sheet_Years.csv,9447,c937defbc28b55dab49d68bc5179e9e530f61cc70ad0508ea67877f01dcb8eb5
01_EVIDENCE\Indian\Strides_Pharma_Science\db0c65b785385bcb__22Entities_Report_08-16-2026091001920.xlsx,17951,db0c65b785385bcb733d5b1d6697c3c275b52e891d2a23e4a9f95525d5f695cd
01_EVIDENCE\Indian\Strides_Pharma_Science\dbf18d43b68875f3__Strides_Pharma_Science_STAR_NS_monthly_derived.csv,29412,dbf18d43b68875f3963bab423ebd2c3d188b1a635de3f09a83676ad6616b2137
01_EVIDENCE\Indian\Strides_Pharma_Science\f571c7fd3caf97a5__Strides_Pharma_Science_weekly_derived.csv,53388,f571c7fd3caf97a5b51689bd7cac0c6478cde94b27d1b0de29169f121acbc0d0
01_EVIDENCE\Indian\Strides_Pharma_Science\f78f95a15f79eaec__Strides_Pharma_Science_yfinance_annual_income.csv,4272,f78f95a15f79eaec11c3374dfeecfc1b2af663c112b60a25ed38d40c6b96777c
01_EVIDENCE\Indian\Strides_Pharma_Science\fb1619ebadb2c8ab__Strides_Pharma_Science_Cash_Flow_YTD.csv,8850,fb1619ebadb2c8ab2d99a30bea88b29ddea3bfe135fa0fdbcaa28bb4a8592206
01_EVIDENCE\Indian\Strides_Pharma_Science\fdf9a91953390ff9__Strides_Pharma_Science_Balance_Sheet_Quarters.csv,14276,fdf9a91953390ff9553b9e13819c45b8a2ba2c7c6b1a25f7fa66ba5a8308c06b
01_EVIDENCE\Indian\Sun_Pharmaceutical\05478053a0d82b4d__Sun_Pharmaceutical_Cash_Flow_YTD.csv,7230,05478053a0d82b4dc3ebab1fb15abe90718f9f1358ebb5ad637bfb362cb4a0df
01_EVIDENCE\Indian\Sun_Pharmaceutical\06ca0801e4a83f64__22Entities_Report_08-16-2026083755888.xlsx,38675,06ca0801e4a83f64738db28bf428227376082cfc9e9aa66e5f5435a6e341b412
01_EVIDENCE\Indian\Sun_Pharmaceutical\10876fca078c27b5__Sun_Pharmaceutical_annual_direct.csv,1884,10876fca078c27b5ff9abcf3cf70e50d88222c73853483178320a841ef74add1
01_EVIDENCE\Indian\Sun_Pharmaceutical\15495869b0a28dcf__Sun_Pharmaceutical_yfinance_annual_income.csv,4211,15495869b0a28dcf88befb36c7e2cbdc599f3a7478738554686637ce10385b97
01_EVIDENCE\Indian\Sun_Pharmaceutical\1afa9191ccc7103f__Sun_Pharmaceutical_SUNPHARMA_NS_daily.csv,954067,1afa9191ccc7103fa0afb7c94dd5e1058a9bff7802f4dbd783468fe368fdfb4b
01_EVIDENCE\Indian\Sun_Pharmaceutical\24049d4faa9b992f__Sun_Pharmaceutical_Balance_Sheet_Years.csv,7080,24049d4faa9b992fbb0d53ed4334a4174257e2c5de4a5a92467dccf99722eeb3
01_EVIDENCE\Indian\Sun_Pharmaceutical\27713c5c27b0f724__Sun_Pharmaceutical_SUNPHARMA_NS_monthly_derived.csv,36701,27713c5c27b0f7249997de3d99d8b2517ce2c44ebb05309db9d06f10e8b495b2
01_EVIDENCE\Indian\Sun_Pharmaceutical\27d3e0567b2a2c41__Sun_Pharmaceutical_daily.csv,434188,27d3e0567b2a2c41a47a1ee24688e4b5bec4a0a9e93861f8d76aff674bc67676
01_EVIDENCE\Indian\Sun_Pharmaceutical\2e9f3e61c425c0a8__Sun_Pharmaceutical_Income.xlsx,3279,2e9f3e61c425c0a8725b208aadf859d12272615c660406a6bad79fe2054f9c29
01_EVIDENCE\Indian\Sun_Pharmaceutical\387db637e01679b1__Sun_Pharmaceutical_Cash_Flow_Years.csv,10376,387db637e01679b195b00313c812f88165a08a03ca3c9f2f1740331ed8ac2430
01_EVIDENCE\Indian\Sun_Pharmaceutical\3c1de5d5e4405c78__Sun_Pharmaceutical_Balance.xlsx,3279,3c1de5d5e4405c7830145386965343379ded3f7923a50bd68193301af56d3575
01_EVIDENCE\Indian\Sun_Pharmaceutical\46794c3aa586c042__22Entities_Report_08-16-2026090001921.xlsx,20070,46794c3aa586c042bf7daab5cfb336df83a19dfb45d9b6c0c256f25d1fb56bb2
01_EVIDENCE\Indian\Sun_Pharmaceutical\47438ae9968967cc__22Entities_Report_08-16-2026091001894.xlsx,16637,47438ae9968967ccc9a04f3d467d5ef9c3bde7d69caf01a32d2abfcd2679111f
01_EVIDENCE\Indian\Sun_Pharmaceutical\52c3034ae3b93009__Sun_Pharmaceutical_Cashflow.xlsx,3279,52c3034ae3b93009011853f949ad28739f14234cb41b74ac80d4bba22b0c1dd7
01_EVIDENCE\Indian\Sun_Pharmaceutical\5639f266f33c5adb__Sun_Pharmaceutical_SUNPHARMA_NS_weekly_derived.csv,157029,5639f266f33c5adb92bb0a7ad62f96613632d004350e311c7130b30ed44d9a34
01_EVIDENCE\Indian\Sun_Pharmaceutical\6784c5afa2b45462__Sun_Pharmaceutical_monthly_direct.csv,20131,6784c5afa2b4546284743ddbac0080bd810eff19e3338759906985978a65664d
01_EVIDENCE\Indian\Sun_Pharmaceutical\6fb0e6af59765483__Sun_Pharmaceutical_Income_Statement_Quarters.csv,12930,6fb0e6af59765483d8e1b89fe11d859980f8bdf936ae03797782077df32ff372
01_EVIDENCE\Indian\Sun_Pharmaceutical\77c4bf84cd9e4127__Sun_Pharmaceutical.xlsx,455584,77c4bf84cd9e412777cdb579e0dc210fead9d1600031b835cfb1f6f1d8d7aa99
01_EVIDENCE\Indian\Sun_Pharmaceutical\848196ea88db7673__Sun_Pharmaceutical_weekly_derived.csv,86333,848196ea88db7673e3024f21db9bd066564002b12d558356c895c93155fad3e3
01_EVIDENCE\Indian\Sun_Pharmaceutical\8a13c3bb52eaf01b__Sun_Pharmaceutical_Balance_Sheet_Quarters.csv,13067,8a13c3bb52eaf01bc5e20ef7b082c47fd1e1c49c484c088eb4ac632eb83a774e
01_EVIDENCE\Indian\Sun_Pharmaceutical\9c95da4ddb9016e0__22Entities_Report_08-16-2026082729884.xlsx,31575,9c95da4ddb9016e0f185b5e14e3c980102c07e52c216a40c0fba23553dbe0872
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\0bc98daea3063e10__Torrent_Pharmaceuticals_TORNTPHARM_NS_daily.csv,677918,0bc98daea3063e101f7a830dd3da4c1c857208e2b9b8d2fe12ae857ea8fc99f0
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\12898488a83ec94c__Torrent_Pharmaceuticals_TORNTPHARM_NS_weekly_derived.csv,110442,12898488a83ec94c21c6937974310ca280d427673b920e22ee093333609025d1
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\1dd30c83d9eadb7f__22Entities_Report_08-16-2026091001912.xlsx,14508,1dd30c83d9eadb7f7981ae343fb3077886082b79bd06a73c5bd9da7c746b355b
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\1e5b3bdc00f6917a__Torrent_Pharmaceuticals_Balance_Sheet_Years.csv,7499,1e5b3bdc00f6917a88cfd3e6737dff45d4617904b87172296f906124103e87ae
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\2587497d4d6adc39__Torrent_Pharmaceuticals_Cash_Flow_YTD.csv,5384,2587497d4d6adc394eb70a23c1a9bf8f3f3f6c2be71c9f53f13feb19f67a4646
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\3e30e6ac2b7dbe4b__22Entities_Report_08-16-2026082729927.xlsx,30612,3e30e6ac2b7dbe4bf36be9458bfd4534a328ce4e1c33ad437ad9ce7a5841e7cd
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\515022b8e5a5b390__Torrent_Pharmaceuticals_Cash_Flow_Years.csv,8338,515022b8e5a5b3900eddfeb8733270bc2c836d09edca5f5054072c5ff17ffe97
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\6251b033651040ea__Torrent_Pharmaceuticals_Income.xlsx,3279,6251b033651040ea466994ac64b784a5d4fce80006fbfcd3102e30cb64aec145
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\6ed7e23b7cbf722f__Torrent_Pharmaceuticals_monthly_direct.csv,20741,6ed7e23b7cbf722f2be4328309c9da51c3276fdb74df7c7424f9e0582ec4ec8f
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\6f58c69870ea292b__Torrent_Pharmaceuticals.xlsx,454433,6f58c69870ea292b61f9fcbc4724e49f08073bebe4fcd9a2440adfa7f4d5aad7
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\87b1db795e8aa178__22Entities_Report_08-16-2026090001941.xlsx,17747,87b1db795e8aa178ddd1f303412143e7ae2b918611c37f0a8ebefb1ab105370a
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\8a7a8ba880320d4e__Torrent_Pharmaceuticals_yfinance_annual_income.csv,3978,8a7a8ba880320d4e47cb8ba83088f330d75ad5e9eb281dcd0962036b48886984
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\95a44532135830ba__Torrent_Pharmaceuticals_Balance_Sheet_Quarters.csv,12848,95a44532135830ba1feefcde4e7132ce4bc6fff1dd920b0cbeb5a272371a8c28
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\a1b492a0bf21e5ff__22Entities_Report_08-16-2026083755926.xlsx,35936,a1b492a0bf21e5ff28afb348ec354f432da7e6b6099fb1b5fb9b9b4e17acc59f
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\a3a284204b085e37__Torrent_Pharmaceuticals_weekly_derived.csv,88672,a3a284204b085e37d05a3aff82af9173adf454675d5610375adb61f9977016a3
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\ac3f102624b335c1__Torrent_Pharmaceuticals_TORNTPHARM_NS_monthly_derived.csv,25522,ac3f102624b335c19168a5ab20d203baac85f673b10b9c937aff46b520590be5
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\c609988d8254c70f__Torrent_Pharmaceuticals_daily.csv,445644,c609988d8254c70f156aa6387ae6f85ab17f54229964c7a67c3bc1bd6d7ae87e
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\cbba2235df2cf02f__Torrent_Pharmaceuticals_Cashflow.xlsx,3278,cbba2235df2cf02f5a88048e140c5d88abd99a323cec6c3aced85f01de774f3b
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\d8749042ddab1fc2__Torrent_Pharmaceuticals_Balance.xlsx,3279,d8749042ddab1fc22f1854fa621235b86b0a6fefa570f0144e377d742c5de166
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\f48a2aae94ee1eea__Torrent_Pharmaceuticals_Income_Statement_Quarters.csv,13035,f48a2aae94ee1eeaef579575340fd6b75d1786d901200ad41750c96053075511
01_EVIDENCE\Indian\Torrent_Pharmaceuticals\f98b783c9b6cb526__Torrent_Pharmaceuticals_annual_direct.csv,2016,f98b783c9b6cb5264406c5da3e8873351566aebf02ef7f94ae9ef3342715b3b0
01_EVIDENCE\Indian\Zenotech_Laboratories\00454926141801af__22Entities_Report_08-16-2026083756138.xlsx,34573,00454926141801af6f82091a09e5631ec798f9476608c03f74210fd8d3929162
01_EVIDENCE\Indian\Zenotech_Laboratories\3da2c6195b5257da__22Entities_Report_08-16-2026091001985.xlsx,14754,3da2c6195b5257da9f8c61ca8a77b3a54468ddc255eaa57f08a0b1ab1e7363eb
01_EVIDENCE\Indian\Zenotech_Laboratories\594fdcc9727bdead__Zenotech_Laboratories.xlsx,161913,594fdcc9727bdeade366531000f76fca7e2cc39fe58e9da90c0d561f77188878
01_EVIDENCE\Indian\Zenotech_Laboratories\63a892b8661c9c7f__22Entities_Report_08-16-2026090002029.xlsx,16450,63a892b8661c9c7f31c19dc088c5f221502db18a2aacab90ebd2c21410716bdf
01_EVIDENCE\Indian\Zenotech_Laboratories\88c18d6fa7382ad6__Zenotech_Laboratories_ZENOTECH_BO_monthly_derived.csv,26895,88c18d6fa7382ad67b1d4dc816a4fca36cbf5758300d16f5c30712ad4c800636
