Date,Open,High,Low,Close,Volume,Company,Country,Ticker
2015-06-18,57.1,58.75,57.0,57.68,1231635,Marksans Pharma,India,MARKSANS.NS
2015-06-19,58.07,58.41,56.57,56.9,1207374,Marksans Pharma,India,MARKSANS.NS
2015-06-22,57.2,60.49,55.01,59.62,4124363,Marksans Pharma,India,MARKSANS.NS
2015-06-23,60.06,62.33,59.09,60.73,4749282,Marksans Pharma,India,MARKSANS.NS
2015-06-24,61.02,61.61,58.84,59.18,2000632,Marksans Pharma,India,MARKSANS.NS
2015-06-25,59.09,59.33,57.2,58.07,1347041,Marksans Pharma,India,MARKSANS.NS
2015-06-26,58.02,58.07,57.0,57.73,1129536,Marksans Pharma,India,MARKSANS.NS
2015-06-29,56.23,57.58,54.87,57.05,2099116,Marksans Pharma,India,MARKSANS.NS
2015-06-30,57.05,62.43,56.95,61.8,11190823,Marksans Pharma,India,MARKSANS.NS
2015-07-01,61.95,67.71,61.8,66.07,10411858,Marksans Pharma,India,MARKSANS.NS
2015-07-02,66.36,69.8,64.47,68.59,11394162,Marksans Pharma,India,MARKSANS.NS
2015-07-03,68.88,70.48,67.28,68.44,7170919,Marksans Pharma,India,MARKSANS.NS
2015-07-06,67.62,82.11,66.5,82.11,29031057,Marksans Pharma,India,MARKSANS.NS
2015-07-07,84.73,89.14,84.34,85.31,14688197,Marksans Pharma,India,MARKSANS.NS
2015-07-08,83.76,91.75,80.32,89.72,18576853,Marksans Pharma,India,MARKSANS.NS
2015-07-09,90.35,91.95,84.92,85.41,9721307,Marksans Pharma,India,MARKSANS.NS
2015-07-10,85.84,87.63,82.5,83.51,4030108,Marksans Pharma,India,MARKSANS.NS
2015-07-13,83.56,88.9,83.56,87.44,6417368,Marksans Pharma,India,MARKSANS.NS
2015-07-14,87.97,91.12,85.79,88.51,8069724,Marksans Pharma,India,MARKSANS.NS
2015-07-15,88.9,91.46,87.0,88.22,6555879,Marksans Pharma,India,MARKSANS.NS
2015-07-16,88.51,89.48,87.25,87.78,3280835,Marksans Pharma,India,MARKSANS.NS
2015-07-17,87.63,88.51,86.33,86.47,2985043,Marksans Pharma,India,MARKSANS.NS
2015-07-20,86.57,88.65,85.6,86.42,2744457,Marksans Pharma,India,MARKSANS.NS
2015-07-21,85.74,86.57,81.33,81.92,3338012,Marksans Pharma,India,MARKSANS.NS
2015-07-22,81.77,83.27,80.22,81.19,2701161,Marksans Pharma,India,MARKSANS.NS
2015-07-23,81.62,84.82,80.8,81.82,4177519,Marksans Pharma,India,MARKSANS.NS
